,product_name,product_category,Revenue,ItemsSold,Contribution_to_Revenue
2210,Jones New York Women's Petite Lean Bootcut Pant,Pants & Capris,69.0,1,0.013906285169746402
2211,Knox Armory M A1 Jacket,Outerwear & Coats,69.0,1,0.013906285169746402
2212,Toes on the Nose Women's Mesh Open Front Coverup,Swim,69.0,1,0.013906285169746402
2213,47 Brand Women's Pep Rally OU Hoodie Cardinal,Fashion Hoodies & Sweatshirts,69.0,1,0.013906285169746402
2214,Tokidoki Iconico Zipper Hoodie Junior,Fashion Hoodies & Sweatshirts,69.0,1,0.013906285169746402
2215,CreekwoodÂ« Big Mens Full Elastic-Waist Twill Pants (Big & Tall and Regular Sizes),Pants,68.98999786376953,1,0.013904269335561945
2216,Mommy Paradise Maternity Pants 3832,Maternity,68.96999931335449,3,0.013900238820416248
2217,Quiksilver Men's Delerium Limited Collection Hoodie Black 310154-BLK,Fashion Hoodies & Sweatshirts,68.95999908447266,1,0.013898223370639529
2218,Garment Dyed Premium French Terry Poncho Hoody,Fashion Hoodies & Sweatshirts,68.94999694824219,1,0.013896207536455072
2219,DC Men's Engine Top,Fashion Hoodies & Sweatshirts,68.72000122070312,1,0.013849854113629254
2220,Ralph Lauren Plain Front Pants,Pants,68.6500015258789,1,0.013835746349599966
2221,Suit Studio Urban Chic Skirt Suit,Suits,68.6500015258789,1,0.013835746349599966
2222,Calvin Klein Mens Flat Front Slim Fit Dress Pants,Pants,68.6500015258789,1,0.013835746349599966
2223,Tommy Hilfiger Women's Fleece Lined Jacket,Outerwear & Coats,68.61000061035156,1,0.013827684550493094
2224,Tommy Hilfiger Women's Soft Shell Belted Pea Coat,Outerwear & Coats,68.61000061035156,1,0.013827684550493094
2225,American Essentials Men's Lightweight Classic Robe,Sleep & Lounge,68.5999984741211,1,0.013825668716308637
2226,Natori Women's Purl Robe,Sleep & Lounge,68.5999984741211,1,0.013825668716308637
2227,HUGO BOSS Men's Micromodal Sleep Pant,Sleep & Lounge,68.5999984741211,2,0.013825668716308637
2228,Dickies Men's Basic Full-Zip Fleece Hoodie,Outerwear & Coats,68.37999725341797,2,0.013781329590036319
2229,Vanity Fair Women's Plus-Size Back Smoothing Full Figure Wirefree Bra #71380,Plus,68.0,2,0.013704744804967469
2230,Tommy Bahama Big and Tall Cotton Modal Jersey Knit Lounge Pant,Sleep & Lounge,68.0,1,0.013704744804967469
2231,Sexy Transparent Babydoll Set-Black,Intimates,68.0,3,0.013704744804967469
2232,Democracy Women's Coated Justice Jegging In Snake Print,Jeans,68.0,1,0.013704744804967469
2233,Sanctuary Clothing Women's Revival Short,Shorts,68.0,1,0.013704744804967469
2234,Matix Men's Miner Denim Pant,Jeans,68.0,1,0.013704744804967469
2235,French Connection Men's Shirting Shorts,Shorts,68.0,1,0.013704744804967469
2236,Levi's Women's Modern Bold Curve Skinny Jean,Jeans,68.0,1,0.013704744804967469
2237,Alternative Women's Mariah Hoodie,Fashion Hoodies & Sweatshirts,68.0,1,0.013704744804967469
2238,Hanro Men's Paper Touch V-Neck Shirt,Underwear,68.0,1,0.013704744804967469
2239,Jules & Jim Women's New Jegging Legging,Maternity,68.0,1,0.013704744804967469
2240,Hanro Women's Juno Short Sleeve Shirt,Sleep & Lounge,68.0,1,0.013704744804967469
2241,Chemise - 100% Silk - Black with White lace,Intimates,68.0,1,0.013704744804967469
2242,RVCA Men's Faction Hoodie,Fashion Hoodies & Sweatshirts,68.0,1,0.013704744804967469
2243,Commando Control Half Slip/Skort Black,Intimates,68.0,1,0.013704744804967469
2244,Pendleton Women's Sunnyside Shorts,Shorts,68.0,1,0.013704744804967469
2245,Levi's Men's 550 Relaxed Fit Jean,Jeans,68.0,1,0.013704744804967469
2246,Panache Women's Underwired Sports Bra,Intimates,68.0,1,0.013704744804967469
2247,Impact Fitness - Classic Long Pant Maternity Yoga / Fitness Workout Pants (Regular Inseam),Maternity,68.0,1,0.013704744804967469
2248,Everly Grey Women's Maternity Gabby Trouser,Maternity,68.0,1,0.013704744804967469
2249,Bella Materna Womens Anytime Underwire Nursing Bra,Maternity,68.0,1,0.013704744804967469
2250,BOOTIGHTS Women's Draper Herringbone Socks,Socks & Hosiery,68.0,2,0.013704744804967469
2251,Tommy Bahama Pearl Solids Side Tie Skirted Hipster Bottom,Swim,68.0,1,0.013704744804967469
2252,Diesel Men's Bausy Belt,Accessories,68.0,1,0.013704744804967469
2253,Brixton Men's Reserve Slim Fit Pant,Pants,68.0,1,0.013704744804967469
2254,Levi's Women's Modern Demi Curve Skinny Jean,Jeans,68.0,1,0.013704744804967469
2255,Moving Comfort Women's Flow Regular Pant,Active,68.0,1,0.013704744804967469
2256,RVCA Men's Stay Cord Pant,Pants,68.0,1,0.013704744804967469
2257,JAG Women's Swimwear Mesh Attach Racerback Tankini Top,Swim,68.0,1,0.013704744804967469
2258,Sanctuary Clothing Women's Original Peace Shorts,Shorts,68.0,1,0.013704744804967469
2259,Tumi Meridian Money Clip Wallet,Accessories,68.0,1,0.013704744804967469
2260,SPANX Slimplicity Open Bust Boost Camisole (1814),Intimates,68.0,1,0.013704744804967469
2261,Caribbean Joe Men's The Weekend Zip Pullover,Sweaters,68.0,1,0.013704744804967469
2262,Dickies Women's Softshell Hooded Jacket,Outerwear & Coats,67.98999786376953,1,0.01370272897078301
2263,Carhartt Men's Zip-Mock Sweatshirt,Active,67.98999786376953,1,0.01370272897078301
2264,Men's Knit Ottoman Color Block Camp Shirt,Tops & Tees,67.98999786376953,1,0.01370272897078301
2265,Brixton Men's Reserve Twill Straight Slim Fit Pant,Pants,67.98999786376953,1,0.01370272897078301
2266,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER TURTLENECK RED WARM & SOFT,Sweaters,67.9800033569336,2,0.01370071467422951
2267,Zobha Wrap Skirt,Skirts,67.94999694824219,1,0.01369466717167614
2268,Isotoner Men's Spandex Glove With Suede Palm Strips,Accessories,67.9000015258789,2,0.013684591076015766
2269,Moonar Chiffon Straps Sweetheart Prom Formal Gown Full Length Party Bridemaid Dress,Dresses,67.70999908447266,1,0.013646297914665862
2270,Maternal America Women's Maternity Mini Front Tie Dress,Maternity,67.55999755859375,1,0.013616066552422831
2271,Olian Women's Maternity Front Knot 3/4 Sleeve Top,Maternity,67.5,1,0.013603974622578001
2272,Private Label - Men Broadcloth Plaid Robe (Availble in multiple colors and patterns),Sleep & Lounge,67.5,2,0.013603974622578001
2273,Calvin Klein Men's Feather Edge Leather Belt With Plaque Buckle,Accessories,67.5,2,0.013603974622578001
2274,Burnside Men's Fresh Water Plaid Woven Short,Shorts,67.5,2,0.013603974622578001
2275,Burnside Men's Stypic Cargo Twill Short,Shorts,67.5,2,0.013603974622578001
2276,Anne Klein Women's Petite Alligator Skirt,Skirts,67.47000122070312,1,0.013597928657655587
2277,Jones New York Women's Cargo Shirt Dress,Dresses,67.23999786376953,1,0.013551573697198812
2278,Tamrac Pull Over,Sweaters,67.19999694824219,1,0.013543511898091939
2279,Faconnable Men's Short Sleeve Pique Polo,Tops & Tees,67.12999725341797,1,0.013529404134062652
2280,Diesel Men's Randal T-Shirt,Underwear,67.0,2,0.013503204440188534
2281,Madras Shorts - Pink Plaid Madras,Shorts,67.0,1,0.013503204440188534
2282,Belabumbum Lotus Lace Black Maternity/Nursing Nightgown,Maternity,67.0,1,0.013503204440188534
2283,ICE (6237-2) pinstripe tailored trouser suit dark brown sizes 8-16,Suits,66.98999786376953,1,0.013501188606004078
2284,ICE (6235) smart tailored trouser suit dark grey sizes 10-20,Suits,66.98999786376953,1,0.013501188606004078
2285,Authentic Pigment 11 oz. Pigment-Dyed Ringspun Cotton Full-Zip Hood - SMOKE - M,Fashion Hoodies & Sweatshirts,66.98999786376953,1,0.013501188606004078
2286,Lucky Brand Women's Avery Smock Linen Pants Flared Leg Navy Blue,Pants & Capris,66.95999908447266,1,0.013495142641081663
2287,Banana Republic Men's Full Zip Button Up Mock Neck Sweater Cardigan Black,Sweaters,66.95999908447266,1,0.013495142641081663
2288,Matix Men's Mj Jean,Jeans,66.94999694824219,1,0.013493126806897205
2289,Carhartt Men's Flannel Lined Washed Denim Work Dungaree,Jeans,66.55000305175781,1,0.013412511891090398
2290,Kenneth Cole New York Men's Tab Front Pant,Pants,66.5,2,0.013402434257799068
2291,Austin Reed Men's Classic Dress Pant,Suits & Sport Coats,66.5,1,0.013402434257799068
2292,Austin Reed Men's Classic Fit Belt Loop Dress Pant,Suits & Sport Coats,66.5,1,0.013402434257799068
2293,Tokidoki Stella Hoodie Junior,Fashion Hoodies & Sweatshirts,66.5,1,0.013402434257799068
2294,Port Authority Ladies Long Textured Hooded Soft Shell Jacket. L306,Outerwear & Coats,66.37000274658203,1,0.013376234563924951
2295,Hurley Men's Standard Fleece,Fashion Hoodies & Sweatshirts,66.27999877929688,1,0.01335809513152675
2296,LIJA Women's Paradox Plaid Knee Short,Shorts,66.0,1,0.013301664075409602
2297,Beyond Yoga Women's Knee Length Legging,Active,66.0,1,0.013301664075409602
2298,Rago 9357 Open Bottom All-in-one Body Briefer,Intimates,66.0,1,0.013301664075409602
2299,Invisibelt Skinny,Accessories,66.0,3,0.013301664075409602
2300,La Leche League Soft Cup Padded Bra Style 4214,Maternity,66.0,2,0.013301664075409602
2301,Dickies Men's Lined Eisenhower Jacket,Outerwear & Coats,66.0,1,0.013301664075409602
2302,Pendleton Men's Timberline Mock Turtleneck Sweater,Sweaters,66.0,2,0.013301664075409602
2303,Beyond Yoga Women's Original Cami,Active,66.0,1,0.013301664075409602
2304,Fox Hashed Pullover Fleece Hoodie - Black,Active,66.0,1,0.013301664075409602
2305,Roxy Juniors Alameda Jacket,Fashion Hoodies & Sweatshirts,66.0,1,0.013301664075409602
2306,HipSlimmer Corset (New and Updated Version),Intimates,66.0,1,0.013301664075409602
2307,RVCA Men's Scallywag Pullover,Fashion Hoodies & Sweatshirts,66.0,1,0.013301664075409602
2308,Papi Men's Suave Solid Brazilian Boxer Brief,Underwear,66.0,3,0.013301664075409602
2309,WeSC Women's Melita Regular Fit Shorts,Shorts,65.98999786376953,1,0.013299648241225145
2310,Speedo Women's Starting Blocks Fresh Back Endurance Lite Flipturns Swimsuit,Swim,65.98999786376953,1,0.013299648241225145
2311,Dare To Wear Gothic Victorian Women's Plus Size Electra Corset Top,Tops & Tees,65.98999786376953,1,0.013299648241225145
2312,Two Tone Design Paisley Pattern 100% Pashmina and Pashmina & Silk Shawls - Seconds Shawl Scarf Wrap Stole Throw,Accessories,65.9800033569336,2,0.013297633944671644
2313,Plus Size Sexy BLACK O-Ring Necklace Sleeveless Top,Plus,65.9800033569336,2,0.013297633944671644
2314,Larry Levine Women's Ruffle Trim Cape Coat,Outerwear & Coats,65.97000122070312,1,0.013295618110487186
2315,Joe's Jeans Women's Destroyed Long Rolled Short,Shorts,65.97000122070312,1,0.013295618110487186
2316,Hooded Terry Bathrobe Full Length 51 100% Cotton,Sleep & Lounge,65.94999694824219,1,0.013291586442118272
2317,Belly Bandit tummy wrap post pregnancy belly wrap maternity belt kourtney Brown,Maternity,65.94999694824219,1,0.013291586442118272
2318,Collections Etc - Autumn Floral V Neck Top And Drawstring Skirt Set,Clothing Sets,65.94000244140625,2,0.013289572145564772
2319,Laura High Quality Beige One Size-up Enhancement Bra Bikini SET #SL101050 Made in Colombia,Intimates,65.9000015258789,2,0.013281510346457899
2320,Adriana Arango High Quality Lace Printed Dots Chemise Bikini Included 7481 Made in Colombia,Intimates,65.9000015258789,2,0.013281510346457899
2321,Lee Men's No Iron Relaxed Fit Pleated Pant,Pants,65.80000305175781,2,0.013261356617506197
2322,Lee Women's Misses Perfect Fit Collete Straight Leg Jean,Jeans,65.80000305175781,2,0.013261356617506197
2323,Ouran High School Host Club Bear Men's Brown Hoodie - GE8895,Fashion Hoodies & Sweatshirts,65.43000030517578,1,0.013186786128990848
2324,Haggar Men's Cool 18 Heather Gabardine Flat Front Pant,Pants,65.0,1,0.013100123710630669
2325,Quiksilver Boys 8-20 Cypher Brigg Scallop,Swim,65.0,1,0.013100123710630669
2326,Three Dots Women's Long Sleeve Cowl Neck Top,Tops & Tees,65.0,1,0.013100123710630669
2327,DC Men's Lyman Full Zip Fleece Sweater,Fashion Hoodies & Sweatshirts,65.0,1,0.013100123710630669
2328,WICKING COOL-JAMS KRISTI CAPRI SET FOR TRAVEL & WARM NIGHTS- (S-3X),Sleep & Lounge,65.0,1,0.013100123710630669
2329,Polo Ralph Lauren Classic-Fit Striped Polo,Tops & Tees,65.0,1,0.013100123710630669
2330,BambooDreamsTM Molly Long Gown,Sleep & Lounge,65.0,1,0.013100123710630669
2331,Quiksilver Waterman Men's Tropics Boardshorts,Swim,65.0,1,0.013100123710630669
2332,Hurley Men's Madness Zip Fleece,Fashion Hoodies & Sweatshirts,65.0,1,0.013100123710630669
2333,Original Penguin Men's Box Swim Short,Swim,65.0,1,0.013100123710630669
2334,Quiksilver Cypher Pueo Board Short - Men's,Swim,65.0,1,0.013100123710630669
2335,Columbia Women's Perfect Mix Vest Jacket,Active,65.0,1,0.013100123710630669
2336,Oak Hill Big & Tall Lightweight Carrier Pants,Pants,65.0,1,0.013100123710630669
2337,Analog The Arto Jean,Jeans,65.0,1,0.013100123710630669
2338,Gracya Natalie Black Babydoll and Short Set 30,Intimates,65.0,1,0.013100123710630669
2339,Arc'teryx Phase AR Bottom - Men's,Active,65.0,1,0.013100123710630669
2340,JockeyÂ® Fleece Robe,Sleep & Lounge,65.0,1,0.013100123710630669
2341,Woolrich Men's Elite Concealed Carry Tactical Chinos Pant,Pants,65.0,1,0.013100123710630669
2342,Tommy Hilfiger Men's Boxed Sleep Gift Set,Sleep & Lounge,65.0,1,0.013100123710630669
2343,The Cat's Pajamas Blue Dog Print Women's Cotton Flannel Pajama,Sleep & Lounge,65.0,1,0.013100123710630669
2344,Tommy Hilfiger Men's Poplin Plaid Sleep Pant,Sleep & Lounge,65.0,2,0.013100123710630669
2345,Hurley Men's Phantom Block Party Fizz Boardshort,Swim,65.0,1,0.013100123710630669
2346,RVCA Romero Stretch Twill II Pant - Men's,Pants,65.0,1,0.013100123710630669
2347,Midnight by Carole Hochman Women's Forever And Always Chemise,Intimates,65.0,1,0.013100123710630669
2348,Saucony Women's Ethereal Jacket,Active,65.0,1,0.013100123710630669
2349,tokidoki Team Toki Women's Hoodie,Fashion Hoodies & Sweatshirts,65.0,1,0.013100123710630669
2350,Hurley Men's Shutter Phantom Boardshort,Swim,65.0,1,0.013100123710630669
2351,Woolrich Men's Expedition Chamois Shirt,Tops & Tees,65.0,1,0.013100123710630669
2352,A Pea in the Pod: 3/4 Sleeve Boat Neck Side Ruched Maternity T Shirt,Maternity,65.0,1,0.013100123710630669
2353,Volcom Men's Nova Jean,Jeans,65.0,1,0.013100123710630669
2354,Smocked Top Pajama Set,Maternity,65.0,1,0.013100123710630669
2355,DC Men's Goosen Jacket,Outerwear & Coats,65.0,1,0.013100123710630669
2356,Woolrich Women's Spring Hill Packable Jacket,Outerwear & Coats,65.0,1,0.013100123710630669
2357,KAVU Women's Lopez Pullover,Tops & Tees,65.0,1,0.013100123710630669
2358,The Cat's Pajamas Blue Polka Dot Women's Cotton Flannel Pajama with Blue Piping,Sleep & Lounge,65.0,1,0.013100123710630669
2359,Metal Mulisha Men's D Lush II Boardshort,Swim,65.0,1,0.013100123710630669
2360,Duofold Men's Mid Weight Union Suit,Active,65.0,1,0.013100123710630669
2361,Men's BambooDreamsTM Lounge Pants - Black - Large,Sleep & Lounge,65.0,1,0.013100123710630669
2362,Calvin Klein Men's 2 Pack Cotton Stretch Crew Tee,Underwear,65.0,2,0.013100123710630669
2363,Oakley Men's Radioactive Boardshort,Swim,65.0,1,0.013100123710630669
2364,Diesel Men's Coralrif-E,Swim,65.0,1,0.013100123710630669
2365,Bella Materna Women's Padded Nursing Bra #1221,Intimates,65.0,1,0.013100123710630669
2366,Hurley Men's Puerto Rico Sands Phantom Boardshort,Swim,65.0,1,0.013100123710630669
2367,Volcom Men's Lagger Slim,Fashion Hoodies & Sweatshirts,65.0,1,0.013100123710630669
2368,Diesel Men's Blans Boxer,Underwear,65.0,1,0.013100123710630669
2369,tokidoki Prisma Women's Hoodie,Fashion Hoodies & Sweatshirts,65.0,1,0.013100123710630669
2370,Electric Stormbreaker II Jacket - Men's,Suits & Sport Coats,64.98999786376953,1,0.01309810787644621
2371,Lauren By Ralph Red Terisa Fair Isle Long Sleeve Sweater,Sweaters,64.98999786376953,1,0.01309810787644621
2372,Crazyheads Fleece Fox Hoodie with Eyes,Fashion Hoodies & Sweatshirts,64.98999786376953,1,0.01309810787644621
2373,Silk Chiffon Teddy & Robe Set (Free Worldwide Shipping),Intimates,64.98999786376953,1,0.01309810787644621
2374,John Zack Stunning Lace Slash Neck Dress Mini Dress Cocktail Dress,Dresses,64.98999786376953,1,0.01309810787644621
2375,Men's Bronze Pajama Set (Free World Wide Shipping),Sleep & Lounge,64.98999786376953,1,0.01309810787644621
2376,Altamont Reynolds Alameda Jeans - Stain Black,Jeans,64.98999786376953,1,0.01309810787644621
2377,Shaper Corset Sexy Small Mini White Satin Steel Boned Wedding Corset Waist Training Cincher SC88051D,Intimates,64.98999786376953,1,0.01309810787644621
2378,Tommy Hilfiger Mens Cashmere Blend V-Neck Pullover Sweater,Sweaters,64.98999786376953,1,0.01309810787644621
2379,StetsonÂ® Men's No.1520 Standard Straight Leg J,Jeans,64.98999786376953,1,0.01309810787644621
2380,The Big Bang Theory Bazinga Men Red Hoodie with Stripes,Fashion Hoodies & Sweatshirts,64.98999786376953,1,0.01309810787644621
2381,Flannel Lounge Pants #8668-1,Sleep & Lounge,64.9800033569336,2,0.01309609357989271
2382,Billabong Transverse Board Short - Men's,Swim,64.94999694824219,1,0.013090046077339339
2383,Hurley Men's Puerto Rico Space Phantom Boardshort,Swim,64.94999694824219,1,0.013090046077339339
2384,Eddie Bauer Loose Fit Carpenter Jeans,Jeans,64.94999694824219,1,0.013090046077339339
2385,Kuhl Mens Z-Cargo Short,Shorts,64.94999694824219,1,0.013090046077339339
2386,Eddie Bauer Straight Fit Color Bull Denim Jeans,Jeans,64.94999694824219,1,0.013090046077339339
2387,Eddie Bauer Straight Fit Authentic Denim Jeans,Jeans,64.94999694824219,1,0.013090046077339339
2388,Ugly Christmas Sweater - Santa Sweater by Tipsy Elves,Sweaters,64.94999694824219,1,0.013090046077339339
2389,Hot Chillys Women's Micro Elite Chamois 8K Solid Tight,Active,64.94999694824219,1,0.013090046077339339
2390,Speedo Women's Net Effect Super Back Endurance Lite Flipturns Swimsuit,Swim,64.94999694824219,1,0.013090046077339339
2391,Columbia Sportswear Super Bonehead Classic Short Sleeve Shirt,Tops & Tees,64.94999694824219,1,0.013090046077339339
2392,4 Bone Hoop Skirt Bridal Wedding Slip (140DSXF),Intimates,64.94999694824219,1,0.013090046077339339
2393,Carhartt Men's Big-Tall Chamois Long Sleeve Shirt,Tops & Tees,64.94999694824219,1,0.013090046077339339
2394,Hurley Women's St. Lucias Fleece Pullover,Fashion Hoodies & Sweatshirts,64.94999694824219,1,0.013090046077339339
2395,Columbia Women's Benton Springs Full Zip Jacket (Plus),Plus,64.93000030517578,1,0.013086015946601382
2396,Columbia Men Hart Mountain II Hoodie - Big Sizes,Active,64.93000030517578,1,0.013086015946601382
2397,Julian Taylor Women's Abstract Matte Dress,Dresses,64.80000305175781,1,0.013059816252727265
2398,Wrangler Rugged Wear Men's Unlined Denim Jacket Antique Navy,Outerwear & Coats,64.69000244140625,1,0.013037646689591105
2399,Oneill Men's Superfreak SE Boardshort,Swim,64.5,1,0.0129993535282412
2400,Zoot Sports Unisex Adult Crx Active Calf Sleeve,Socks,64.5,1,0.0129993535282412
2401,Lucky Brand Men's Twill Short,Shorts,64.5,1,0.0129993535282412
2402,Quiksilver Women's Secert Ships Winter Hoodie,Fashion Hoodies & Sweatshirts,64.5,1,0.0129993535282412
2403,Electric Visual Tonette Round Sunglasses,Accessories,64.5,1,0.0129993535282412
2404,Paul Fredrick Merino Wool Blend Mock Collar Sweater,Sweaters,64.5,1,0.0129993535282412
2405,Roxy Juniors Print Hooded Jacket,Outerwear & Coats,64.5,1,0.0129993535282412
2406,Billabong Outsider Chino Pant - Men's,Pants,64.44999694824219,1,0.012989275894949873
2407,Woolrich Women's Sawyer Jac Shirt,Tops & Tees,64.3499984741211,1,0.01296912216599817
2408,KR3W Klassic Jeans - Dark Blue,Jeans,64.0,1,0.012898583345851734
2409,IZOD Men's Hanover Straight Fit Cargo Pant,Pants,64.0,1,0.012898583345851734
